SEG_ID,STNAME,label,f_is_local,f_speedlim,f_sidewalk_width,f_walk_zone,f_is_twoway,f_phase2,f_has_bike,f_length_miles,f_dist_school,f_count_school_500m,f_dist_hospital,f_count_hospital_500m,f_dist_landmark,f_count_landmark_500m,f_dist_historic,f_count_historic_500m
220151,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.01338464,306.41726502063904,5,766.777087069251,1,121.24453357049629,32,155.11588562798144,329
321145,MORRIS ST,0.0,0,30.0,4,3,0,1,0,0.03560894,499.4815198104099,1,281.44197701092526,2,40.75578335354355,20,409.42893675066597,1
540197,N BROAD ST,0.0,0,30.0,4,3,1,1,0,0.12125238,339.63896603160737,2,797.8275539513596,1,55.96378260236192,30,65.14502250291129,1
540010,N BROAD ST,0.0,0,30.0,4,3,1,1,0,0.11108032,380.1495388547806,2,443.1696363313414,1,122.86980930409031,32,373.38616713975784,1
422945,VINE ST,0.0,0,30.0,4,3,0,0,0,0.08806304,127.54009007106404,8,198.27092482006324,1,70.77305325548251,70,142.75500786493689,364
220159,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.02952132,177.94302440376012,6,601.7044093919047,1,168.16442461058045,23,242.50157181844625,135
220929,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.02650612,207.32425656708241,7,603.6198763973066,1,200.2542222901348,24,272.5993394537608,178
220928,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.02949837,169.32350976291067,6,588.3520599020336,1,160.46530333488514,24,234.70680001531116,140
621184,W ALLEGHENY AVE,0.0,0,30.0,4,3,1,1,1,0.04180237,356.61537074785684,2,2561.7501034687652,1,60.38044797247545,30,285.79032470505246,2
521701,W HUNTING PARK AVE,0.0,0,30.0,4,3,1,1,1,0.03508141,144.04599053989995,4,2453.3704011124873,1,119.51175306117896,24,174.9096564835579,1
420864,RACE ST,0.0,0,30.0,4,3,0,0,1,0.04471704,246.43374266274586,4,153.34251802758396,1,73.79124209167922,78,126.5124613701557,379
220153,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.02974658,274.31434410852404,6,730.850548705045,1,172.17012131524444,31,167.55980621461154,310
520672,N HOLLYWOOD ST,1.0,1,25.0,3,2,0,0,0,0.07663313,379.21818529678643,1,2515.5715463351435,1,93.2807382340526,33,787.868624772928,1
520810,W OAKDALE ST,1.0,1,25.0,3,2,0,0,0,0.08549061,182.2202627252135,3,1956.3847951743096,1,48.56103291074697,30,994.9292123696988,1
800130,W CHESTNUT HILL AVE,0.0,0,30.0,3,2,1,1,1,0.08455352,245.57314886282356,3,288.3869288789372,1,167.75804364488323,29,96.56529822240695,24
421138,CHESTNUT ST,0.0,0,30.0,1,0,0,0,1,0.08594548,286.69748569876396,2,542.1348942139814,1,45.20757154151502,99,48.723470904575755,845
421142,SANSOM ST,0.0,0,30.0,4,3,0,0,1,0.08613277,202.66808867337224,2,542.4353861046985,1,22.297792491156898,101,22.55680690789689,1503
521822,N VAN PELT ST,1.0,1,25.0,3,2,0,0,0,0.10425638,196.26763299833155,3,1425.0357690303174,1,116.58237393889775,23,1089.445462927961,1
422348,WALNUT ST,0.0,0,30.0,1,0,0,0,0,0.08627701,119.45332864650709,2,556.1998231653156,1,28.540825196069125,100,26.858524508461393,1936
220152,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.0126861,293.43457401803886,5,752.8680175413177,1,140.26113407264455,32,166.70085777088215,320
220934,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.02809491,318.2323179477212,4,778.8526938830153,1,84.9241551085691,30,127.24397711591332,348
220137,S BOUVIER ST,1.0,1,25.0,3,2,0,0,0,0.08843816,254.77661551854425,4,712.9155074187123,1,103.28636374775748,32,83.79054328124035,349
521326,W HUNTING PARK AVE,0.0,0,30.0,4,3,1,1,1,0.01636109,172.09830958313202,3,2418.7405133626166,1,143.3185657663039,23,212.7930366851283,1
520684,N 22ND ST,0.0,0,30.0,4,3,1,1,1,0.0524044,424.32716442914483,2,1231.7252226338398,1,20.319745361357285,17,898.7050996236984,1
520594,N BOUVIER ST,1.0,1,25.0,3,2,0,0,0,0.09997757,157.53481612427063,5,614.0140530085226,1,94.36193797215608,53,45.81289260957454,36
220154,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.030114,253.5304466468466,6,702.0953280676013,1,218.55411777370387,27,173.53531408023352,281
521923,W ALBERT ST,1.0,1,25.0,3,2,0,0,0,0.07636956,587.3616933865819,1,2290.4877045655276,1,67.19123867169205,30,998.7696900883935,1
220439,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.02878814,241.62860382211457,6,634.1653279109333,1,219.52571430832685,23,246.52759691827583,206
700182,RIDGE AVE,0.0,0,30.0,4,3,1,1,1,0.12351257,417.8813228562413,1,213.50143384389398,1,107.30757859802642,20,131.961454672554,2
720481,W WASHINGTON LN,0.0,0,25.0,3,2,1,1,1,0.06439103,434.1440629329574,1,2052.9824416148404,1,181.82252215196579,21,174.02251697112976,24
520826,W FIRTH ST,1.0,1,25.0,3,2,0,0,0,0.08576484,307.91657095669746,2,2105.0977604868644,1,59.75840843702938,26,843.6787428189886,1
323270,S 20TH ST,0.0,0,30.0,4,3,0,0,0,0.00373353,505.8138960252341,1,274.0221847137076,1,66.23251746983657,35,14.247268587162933,3836
220155,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.01371017,242.94153718907603,6,682.1376289463524,1,220.6477265650764,26,185.5518890555341,262
520420,CECIL B MOORE AVE,0.0,0,30.0,4,3,1,1,1,0.03054837,248.46305458572652,3,1028.3972012345266,1,57.4985364830442,50,473.519502697541,2
220963,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.01357914,295.2950016236029,5,755.9542643426417,1,115.79047615657699,32,143.05751190684177,332
220964,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.01244329,282.0488010289894,5,742.0655737271587,1,135.70448579448225,32,155.36274411579026,322
520685,N 22ND ST,0.0,0,30.0,4,3,1,1,1,0.05258417,344.12567025981804,1,1267.3512079764437,1,23.412385301491646,17,963.3004316847266,1
322512,S HEMBERGER ST,1.0,1,25.0,3,2,0,0,0,0.08528082,187.16627363833996,3,1224.0577571421418,1,72.82195832486866,23,438.7284450956552,42
521561,N GARNET ST,1.0,1,25.0,3,2,0,0,0,0.08464984,399.2570073832362,2,1666.5490354842218,1,62.94130000461833,21,519.5996336296275,1
220158,OREGON AVE,0.0,0,30.0,4,3,0,1,1,0.02655264,214.46795411424574,6,616.689441382499,1,206.52021713669512,24,280.47896855830845,172
520686,N 22ND ST,0.0,0,30.0,4,3,1,1,1,0.03715011,277.2474289911869,1,1302.0442671330272,1,66.75322615240219,18,1021.2613371121876,1
321148,TASKER ST,0.0,0,30.0,4,3,0,1,0,0.03030291,290.2835388144252,2,485.4774551530966,1,225.02401605545447,23,444.6777164066559,2
321144,MORRIS ST,0.0,0,30.0,4,3,0,1,0,0.02358849,451.9601151633491,1,289.9556557487542,2,44.73040286315631,22,379.98560059637407,1
520510,N 29TH ST,0.0,0,30.0,4,3,1,1,1,0.09915376,192.04381862000864,4,1886.733605243774,1,180.52913227160772,25,521.0151361584896,1
720566,CHEW AVE,0.0,0,30.0,4,3,1,1,1,0.01251338,615.4453195371063,1,2775.8433869260243,1,132.4531160042858,18,309.9339484036418,2
321197,WASHINGTON AVE,0.0,0,30.0,4,3,1,1,1,0.02924578,358.99870879536456,2,769.5968785436827,1,73.02775676562639,47,83.70832634981005,9
321509,MORRIS ST,0.0,0,30.0,4,3,0,1,0,0.02928861,598.5326778209392,1,1947.1727550570397,1,62.01976385147754,21,60.76670123167067,1
720564,CHEW AVE,0.0,0,30.0,4,3,1,1,1,0.04663774,431.5718258491986,1,2592.159294074495,1,59.249237001212194,13,408.94936643284694,2
720164,LINCOLN DR,0.0,0,30.0,4,3,1,1,0,0.05648808,370.57569714735087,1,2741.486333329601,1,381.6598920451569,1,152.33791268518885,19
520252,N 33RD ST,0.0,0,30.0,4,3,1,1,1,0.05276243,364.6171693331571,2,2537.242448508535,1,56.585931306657315,16,184.0410849476763,2
520194,N 33RD ST,0.0,0,30.0,4,3,1,1,1,0.07802208,402.500590851789,2,2597.2434013375037,1,106.17589987856843,16,190.70873688174416,1
720567,CHEW AVE,0.0,0,30.0,4,3,1,1,1,0.04965227,586.4524407884996,1,2825.681531315725,1,181.78299794625931,18,295.9847480569138,3
720562,CHEW AVE,0.0,0,30.0,4,3,1,1,1,0.03583833,576.6949485894243,1,2737.0546758688124,1,94.66384289865726,16,325.3641120371387,2
521946,N MARSTON ST,1.0,1,25.0,3,2,0,0,0,0.1039067,464.1964560577468,1,2392.772241225827,1,43.531858110334866,34,833.4821985009635,1
522106,N CLEVELAND ST,1.0,1,25.0,3,2,0,0,0,0.10356777,343.31670787520756,1,1596.340211509409,1,115.14181556055298,23,564.9817599454921,1
520035,STRAWBERRY MANSION BRG,0.0,0,30.0,2,2,1,1,1,0.24837153,898.4601957473599,1,1942.5683440944656,1,195.1562026941465,27,4.724725970857439,6
321198,WASHINGTON AVE,0.0,0,30.0,4,3,1,1,1,0.02545174,325.3994393600951,2,763.2134134316908,1,59.03435851322782,46,98.68388147625068,13
323264,S 22ND ST,0.0,0,30.0,4,3,0,1,1,0.00332206,364.00091189533924,1,880.7963588274869,1,71.5479510834422,29,184.44436653735676,129
520258,CLIFFORD ST,1.0,1,25.0,3,2,0,0,0,0.04579172,256.56486350478235,2,2421.24920215735,1,62.123470683593595,17,127.61457417972781,2
520321,N HOLLYWOOD ST,1.0,1,25.0,3,2,0,0,0,0.07766435,257.3293243780726,4,2047.5687733595255,1,91.42914704721423,22,359.7309075709294,1
321424,TASKER ST,0.0,0,30.0,4,3,0,1,0,0.08575256,292.2309572967192,2,1130.7211199578646,1,51.10620922290783,40,598.3212881474537,1
321196,WASHINGTON AVE,0.0,0,30.0,4,3,1,1,1,0.08392124,326.8405448486756,2,788.7577473775109,1,122.81812786559256,44,118.05882852515286,15
321244,TASKER ST,0.0,0,30.0,4,3,0,1,0,0.02934566,334.54253054374146,2,938.226355441649,1,24.541645244900852,35,482.86293888800503,1
321245,TASKER ST,0.0,0,30.0,4,3,0,1,0,0.03016526,289.1879601549996,2,895.6423390439497,1,27.512338183568538,36,466.40136030539895,2
800011,BETHLEHEM PK,0.0,0,30.0,4,3,1,1,0,0.05121072,252.1707659022038,1,472.9736820171395,1,41.50181842216059,23,106.6059545651545,41
520416,CECIL B MOORE AVE,0.0,0,30.0,4,3,1,1,1,0.03480304,300.89147182583514,4,1060.9138700849287,1,30.83718228417773,49,427.78487438351675,1
520670,N HOLLYWOOD ST,1.0,1,25.0,3,2,0,0,0,0.10383221,398.59162708846924,4,2694.82094960632,1,105.90959611714074,42,629.9385140804385,1
321242,TASKER ST,0.0,0,30.0,4,3,0,1,0,0.02318001,342.12105833304696,2,1009.7454500615746,1,66.18011144608111,35,519.391935805384,1
520207,N 33RD ST,0.0,0,30.0,4,3,1,1,1,0.0281866,409.2778185058397,2,2562.228905398366,1,71.80525612995437,15,171.37721037517804,2
521137,N BAMBREY ST,1.0,1,25.0,3,2,0,0,0,0.06174777,147.2741021650645,2,1978.331770193825,1,94.39495201018417,24,481.15750581524355,3
321149,TASKER ST,0.0,0,30.0,4,3,0,1,0,0.0238517,331.672799177445,2,465.08904010119863,1,201.66225130789326,24,451.80479861680675,1
321154,TASKER ST,0.0,0,30.0,4,3,0,1,0,0.03570301,479.74054127026915,2,417.6723257262493,2,68.78357063696673,26,519.1635335290256,1
521525,N DOVER ST,1.0,1,25.0,3,2,0,0,0,0.10693998,212.28838213868764,4,1963.6566360907048,1,144.73376271208133,26,453.357100854076,1
520990,N VAN PELT ST,1.0,1,25.0,3,2,0,0,0,0.11125117,465.2679069489265,1,1924.9649151140993,1,129.5054387952598,17,236.94280115533354,94
520334,N NEWKIRK ST,1.0,1,25.0,3,2,0,0,0,0.10745669,216.97772768476378,4,1929.2785942498817,1,110.90246703563511,26,489.2164000392293,2
321243,TASKER ST,0.0,0,30.0,4,3,0,1,0,0.02315445,363.8500800640114,2,976.0922753692752,1,32.21141865187059,35,500.97060227437953,1
322279,S CAPITOL ST,1.0,1,25.0,3,2,0,0,0,0.08508396,410.58148310050103,2,1023.6744237244176,1,97.84417996054388,43,451.2842664533386,2
321199,WASHINGTON AVE,0.0,0,30.0,4,3,1,1,1,0.03003998,295.12195174583144,2,760.5899253688453,1,73.56587080128921,47,127.45786422917368,14
521142,N NEWKIRK ST,1.0,1,25.0,3,2,0,0,0,0.07574395,77.0172506529536,3,2003.910716783006,1,74.87668766583762,30,438.21549271665884,4
520125,N 33RD ST,0.0,0,30.0,4,3,1,1,1,0.03502959,408.55107699177506,3,2688.6629914381647,1,194.59535852960002,14,310.7541665723899,2
640848,N 02ND ST,0.0,0,30.0,4,3,1,1,0,0.0671877,98.97200518544727,9,1041.4156880318656,1,101.35971013094347,20,1226.501626438793,1
640340,W ROOSEVELT BLV,0.0,0,30.0,4,3,0,1,0,0.06619275,303.19648111437925,2,1756.0555833798692,1,188.2625794428997,12,738.0738206112026,1
521546,CLIFFORD ST,1.0,1,25.0,3,2,0,0,0,0.08579828,230.73514163492027,4,2228.1087239960934,1,90.13556173518634,18,178.45546224598462,2
521501,EDGLEY ST,1.0,1,25.0,3,2,0,0,0,0.08688877,304.8887221896689,6,2420.749081136464,1,66.0277337176256,38,71.7178359999632,3
520108,N 33RD ST,0.0,0,30.0,4,3,1,1,1,0.04115391,327.1791788566518,4,2773.779498314835,1,107.54426997451303,16,159.43127151340155,2
521144,N TANEY ST,1.0,1,25.0,3,2,0,0,0,0.10683933,266.15887790440075,4,1832.906119461487,1,55.20237572369696,32,452.5841294877776,2
800089,E CHESTNUT HILL AVE,0.0,0,30.0,4,3,1,1,1,0.09132517,161.85365303883157,1,403.76051882846497,1,96.99244974714071,26,101.51765181371208,44
720444,W WASHINGTON LN,0.0,0,25.0,3,2,1,1,1,0.04677302,242.01728064640136,2,2230.5974092771617,1,224.33677699543802,17,206.86337691935944,18
521104,N STANLEY ST,1.0,1,25.0,3,2,0,0,0,0.10331335,85.31590382002616,4,2375.6092574180275,1,56.49461880572189,25,279.9658498315496,4
521590,FONTAIN ST,1.0,1,25.0,3,2,0,0,0,0.04151785,196.21136291564883,2,1722.0411670592857,1,127.75094471137737,23,188.35090204625791,66
521642,N NATRONA ST,1.0,1,25.0,3,2,0,0,0,0.1084991,178.04278857065066,3,2764.0204540495565,1,51.28174014247274,27,185.9550833124443,5
621186,W ALLEGHENY AVE,0.0,0,30.0,4,3,1,1,1,0.04090285,233.8602733919123,2,2689.6110637271013,1,87.96663815010135,19,267.13835194031276,2
720433,GREENE ST,0.0,0,30.0,4,3,1,1,0,0.07997049,467.12007564645774,1,2038.1061759472889,1,102.63446351753626,16,98.70583492446738,27
720290,LINCOLN DR,0.0,0,30.0,4,3,1,1,1,0.04039381,510.144202092986,1,2143.6665846259216,1,153.5706038619542,10,184.57662073261125,62
700176,RIDGE AVE,0.0,0,30.0,4,3,1,1,1,0.08335172,610.778230350102,1,277.51348287358326,1,166.45775653120995,19,144.42303787131186,2
800019,GERMANTOWN AVE,0.0,0,30.0,4,3,1,1,1,0.10179101,153.16736438640297,3,157.54307511847654,1,25.430878973335258,33,139.8355038711125,30
520996,N LAMBERT ST,1.0,1,25.0,3,2,0,0,0,0.11145993,490.7946470171787,1,1877.7301303086856,1,153.30428427139793,18,141.5194812244138,124
720431,GREENE ST,0.0,0,30.0,4,3,1,1,0,0.09872676,450.72227574877456,2,2145.419763827926,1,238.18293235771253,15,165.90438754148246,16
800162,SEMINOLE AVE,0.0,0,30.0,3,2,1,1,1,0.09780849,428.7792759180439,1,698.5173785060028,1,353.03644469665386,5,305.3309529203421,1
640686,W ROOSEVELT BLV,0.0,0,30.0,4,3,1,1,1,0.08163865,634.299650008803,1,1349.5076551274067,1,56.1017209226546,22,383.6417591783702,41
621181,RIDGE AVE,0.0,0,30.0,4,3,1,1,1,0.02676168,518.3773299757618,1,2416.213028842724,1,119.29993199222552,25,199.95250141659793,2
520945,WESTMONT ST,1.0,1,25.0,3,2,0,0,0,0.08677523,285.79997004156485,6,2446.0679210701946,1,104.64441833222652,40,109.58088212263115,3
820498,STENTON AVE,0.0,0,30.0,4,3,1,1,1,0.02978323,1128.6196996705407,1,2232.9759994569154,1,362.5694905622461,9,799.932009500204,1
800111,BETHLEHEM PK,0.0,0,30.0,4,3,1,1,0,0.05168532,269.06886236277285,1,460.14593331226416,1,24.37191815081616,27,54.266265227667276,49
520083,N 33RD ST,0.0,0,30.0,4,3,1,1,1,0.10927547,217.12987830600747,3,2697.816619930502,1,117.54012505709001,25,192.25482414939418,2
520998,N WOODSTOCK ST,1.0,1,25.0,3,2,0,0,0,0.11084814,509.255333178368,1,1861.8812994327886,1,125.03538767123813,18,93.832236820248,143
521589,N GRATZ ST,1.0,1,25.0,3,2,0,0,0,0.10868161,388.852797015908,2,1622.2230193917246,1,52.67190287856979,27,55.551071723768004,220
800117,W CHESTNUT HILL AVE,0.0,0,30.0,3,2,1,1,1,0.08602369,211.70449297309688,3,237.599592108292,1,66.41517118348642,32,55.78964679509343,33
520142,N 33RD ST,0.0,0,30.0,4,3,1,1,1,0.03537199,392.5948992142131,1,2637.0443208991137,1,114.95578462115937,14,244.75700207891327,2
520858,N GARNET ST,1.0,1,25.0,3,2,0,0,0,0.10489159,504.2416852775889,1,1804.2914716117866,1,103.99168242595864,18,368.30668353526,1
520116,PAGE ST,1.0,1,25.0,3,2,0,0,0,0.08532293,265.8814206525264,5,2548.4927827381002,1,196.71844771471478,28,314.07433585290204,5
640334,W WYOMING AVE,0.0,0,30.0,4,3,1,1,1,0.06979932,368.54058970193125,3,1651.6733667444628,1,69.70713424583215,38,1164.2308820432586,1
820525,STENTON AVE,0.0,0,30.0,4,3,1,1,0,0.05641136,596.0997501231412,1,2944.031361973282,1,69.07505264547277,14,615.6075469079306,1
820528,STENTON AVE,0.0,0,30.0,4,3,1,1,0,0.02427406,572.6552827166731,1,3006.8746058763963,1,25.90740935496236,13,567.4794694912874,1
521008,N GRATZ ST,1.0,1,25.0,3,2,0,0,0,0.10444494,511.9154085876839,1,1924.2754062807448,1,100.36604894534914,21,247.27738192081935,124
720429,GREENE ST,0.0,0,30.0,4,3,1,1,0,0.07238082,376.42705257856767,2,2251.783001848226,1,107.36211439291496,14,36.47550452216322,10
521179,N 22ND ST,0.0,0,30.0,4,3,1,1,0,0.02498171,252.05283573467642,2,970.0341640040059,1,41.7323637744122,52,408.9695726243981,3
800086,GERMANTOWN AVE,0.0,0,30.0,4,3,1,1,1,0.09049454,305.4325691549151,1,504.4171084059868,1,157.69919078545274,18,527.1242855259122,1
521105,N MYRTLEWOOD ST,1.0,1,25.0,3,2,0,0,0,0.10291465,93.51346255879832,2,2261.834983041366,1,105.03078913326311,31,235.65050750002945,4
820499,STENTON AVE,0.0,0,30.0,4,3,1,1,1,0.04886194,782.6259670147433,1,2639.394938400438,1,47.15444941658645,10,882.1168489922152,1
520133,N 33RD ST,0.0,0,30.0,4,3,1,1,1,0.03349264,396.8738294472226,1,2662.4962538884492,1,150.0826736786941,16,286.9457203036462,2
720484,W WALNUT LN,0.0,0,30.0,3,2,1,1,0,0.14987787,386.7818590888375,1,1761.984267251715,1,153.8726232571577,39,27.570058206833046,32
820011,STENTON AVE,0.0,0,30.0,4,3,1,1,1,0.04648407,1182.8378501591765,1,2174.7903098313823,1,423.2200034694326,10,802.4855408828662,1
700113,W MERMAID LN,0.0,0,30.0,4,3,1,1,1,0.0848227,498.6144976914214,1,2171.3832849232,1,327.29288629533227,5,249.29271781661717,3
720140,W ALLENS LN,0.0,0,30.0,4,3,1,1,1,0.01910078,162.8364927100387,1,2788.5423861000763,1,175.49964511059562,11,77.92528200150493,20
720178,W MOUNT PLEASANT AVE,0.0,0,30.0,3,2,1,1,0,0.10832959,419.4697907969627,1,3049.271245404268,1,176.36306136546202,26,282.8776337868623,23
720165,LINCOLN DR,0.0,0,30.0,4,3,1,1,0,0.03658019,395.7048090404701,1,2764.1338335177797,1,411.2899535370565,5,139.38618783458907,18
521560,N OPAL ST,1.0,1,25.0,3,2,0,0,0,0.10452016,480.14188869957655,1,1821.1762685847757,1,118.46891144224537,18,364.33040096117645,1
500329,OVERBROOK AVE,0.0,0,30.0,4,3,1,1,0,0.07495038,483.6654634021958,1,1671.8083889076809,1,28.776508130624567,34,263.0032671509061,1
520293,W WILT ST,1.0,1,25.0,3,2,0,0,0,0.04207338,240.15356662591034,5,1157.111988122639,1,184.59100517876337,45,297.78606680198004,120
520350,N GRATZ ST,1.0,1,25.0,3,2,0,0,0,0.04174294,189.75479394620797,4,1079.0815451703995,1,128.990763131508,38,186.01046300471737,73
800067,STENTON AVE,0.0,0,30.0,4,3,1,1,1,0.05072402,812.9451853917304,1,988.8104972632462,1,267.80215467470487,5,92.27357557908822,2
800069,STENTON AVE,0.0,0,30.0,4,3,1,1,1,0.05212025,766.8538367644541,1,932.0818243007411,1,337.19737090743877,5,33.98219157990473,2
720308,LINCOLN DR,0.0,0,30.0,4,3,1,1,1,0.0555796,238.85415557837064,1,1962.603170750677,1,131.25090125482942,14,419.3099585032486,2
521180,N 22ND ST,0.0,0,30.0,4,3,1,1,0,0.02387939,230.97720935973777,2,950.826796682741,1,55.676887988697054,53,376.85751604295643,3
720147,GERMANTOWN AVE,0.0,0,30.0,4,3,1,1,1,0.04921457,743.4623298781667,1,2827.128287033757,1,36.1439914966635,29,28.980617099613085,5
720166,LINCOLN DR,0.0,0,30.0,4,3,1,1,0,0.0392403,424.46869361134685,1,2784.435720674456,1,376.0656811980754,7,157.4235831673859,18
720563,CHEW AVE,0.0,0,30.0,4,3,1,1,1,0.04004632,515.773741318551,1,2676.280633581984,1,38.847187802944035,15,358.0753238419381,2
800103,BETHLEHEM PK,0.0,0,30.0,4,3,1,1,0,0.19280301,190.4133166158048,1,440.87639289725183,1,57.19988122591845,24,62.144543076257456,48
620242,W ALLEGHENY AVE,0.0,0,30.0,4,3,1,1,1,0.02090517,189.28992363544344,3,1991.5035590780915,1,46.52560246091293,18,640.8472550749415,1
520493,N 22ND ST,0.0,0,30.0,4,3,1,1,0,0.03068413,408.59691397370324,2,1085.5687895422225,1,21.386281259607255,49,282.59052603614305,2
800101,E CHESTNUT HILL AVE,0.0,0,30.0,4,3,1,1,1,0.13290909,61.86905405474238,3,277.87792921813366,1,38.39924480256411,28,48.79314813555203,38
800049,E BELLS MILL RD,0.0,0,30.0,0,3,0,1,1,0.41033637,516.2604441313543,1,718.1470653620644,1,132.69609143677167,16,282.2344436773665,2
800080,BETHLEHEM PK,0.0,0,30.0,4,3,1,1,0,0.15415408,359.11489474763647,1,519.896670219906,1,174.4034038585162,18,95.07937555488536,35
521527,N DOVER ST,1.0,1,25.0,3,2,0,0,0,0.0987695,151.99911155517268,4,1837.1744086028418,1,153.7119103548206,26,482.4549026088013,1
722041,CHEW AVE,0.0,0,30.0,4,3,1,1,1,0.00916934,476.29951829298517,1,2636.864972023037,1,25.828646850143137,17,382.88530694406205,2
720177,W MOUNT PLEASANT AVE,0.0,0,30.0,3,2,1,1,0,0.10058477,398.94038848903125,1,3083.2382814321536,1,63.3417076944634,31,217.5884299638749,19
720561,CHEW AVE,0.0,0,30.0,4,3,1,1,1,0.0964127,473.065641030724,1,2942.7720698627854,1,198.36457803553736,29,294.6273319607204,4
521550,W DAKOTA ST,1.0,1,25.0,3,2,0,0,0,0.05462382,172.23746012675866,3,2767.732773767651,1,53.111167651340715,33,262.9430649985111,2
620250,W ALLEGHENY AVE,0.0,0,30.0,4,3,1,1,1,0.03045305,278.0101300946268,2,1607.7530095364987,1,98.13157457714915,21,1019.5664006586213,1
640358,W ROOSEVELT BLV,0.0,0,30.0,4,3,0,1,0,0.0294307,299.67416098989816,2,1776.2769635040506,1,258.0402868592762,10,663.5207636442279,1
720283,LINCOLN DR,0.0,0,30.0,4,3,1,1,1,0.02625448,438.5564562035368,1,2160.670866755873,1,199.62805694845338,9,316.09453128952595,59
521526,N DOVER ST,1.0,1,25.0,3,2,0,0,0,0.09940832,118.65038668969603,6,1893.2663343155773,1,118.86517035478055,25,476.2200416806579,1
520346,TURNER ST,1.0,1,25.0,3,2,0,0,0,0.04524862,175.11551168100004,1,2364.7438355625113,1,190.459010797136,16,187.61250712565172,2
720498,GREENE ST,0.0,0,30.0,4,3,1,1,0,0.05659591,325.2223821594436,4,1671.5339514324717,1,72.2828083552769,58,216.5117488477627,57
720449,WAYNE AVE,0.0,0,30.0,4,3,1,1,1,0.05975056,281.95929791440346,2,2222.854178626648,1,236.9660963979077,13,100.53026742642385,19
800279,SAINT MARTINS LN,0.0,0,30.0,3,2,1,1,0,0.08356957,419.0104593081819,1,1816.8181297364997,1,178.17057986216702,16,185.75949573329515,5
700170,RIDGE AVE,0.0,0,30.0,4,3,1,1,1,0.15839036,385.92595311098034,1,568.3157705954362,1,68.548169217966,13,168.725077145159,2
720315,WISSAHICKON AVE,0.0,0,30.0,0,3,1,1,1,0.07783558,417.0456754365652,1,1619.037393510909,1,288.1133373651323,8,423.94107700468123,1
720743,E WASHINGTON LN,0.0,0,30.0,4,3,1,1,1,0.15753328,424.85989305670245,2,1665.9147556724722,1,200.44595073899,25,238.32224064371965,25
621189,W ALLEGHENY AVE,0.0,0,30.0,4,3,1,1,1,0.04346705,140.864988709195,4,2629.461870794516,1,125.64922582171107,16,206.75767878826133,1
520424,NICHOLAS ST,1.0,1,25.0,3,2,0,0,0,0.0852427,426.8766099703214,3,1296.8771995149498,1,37.093382322206544,48,62.926851411681845,2
700028,RIDGE AVE,0.0,0,30.0,4,3,1,1,1,0.23956563,466.3177941789098,1,1053.0122997878714,1,106.48312050863011,16,343.6999619123483,2
520470,N 22ND ST,0.0,0,30.0,4,3,1,1,0,0.01308359,439.75736258974155,2,1107.7595863869167,1,28.746797692249817,49,270.969528210809,2
720464,W WASHINGTON LN,0.0,0,25.0,4,3,1,1,1,0.10103417,159.59378824767288,2,1819.9937850484844,1,22.787406944706216,28,61.556054619032814,40
720417,W UPSAL ST,0.0,0,30.0,3,2,1,1,1,0.01509938,291.3813639357641,1,2360.8572854137747,1,51.09435434039535,10,47.528986599712574,64
720440,GREENE ST,0.0,0,30.0,4,3,1,1,0,0.06806278,438.29136122684685,2,1885.5398138678993,1,33.59225703243342,32,71.0224557826149,34
720471,W WASHINGTON LN,0.0,0,25.0,4,3,1,1,1,0.09008736,213.6216671823512,2,1899.1672570767755,1,112.25730334161459,32,181.01110763117035,40
521524,N MARSTON ST,1.0,1,25.0,3,2,0,0,0,0.07487665,196.10824691364283,5,1822.5136292134619,1,40.144700614943794,29,383.1085362509588,1
520436,N 22ND ST,0.0,0,30.0,4,3,0,1,1,0.03629542,470.02882657028994,1,1154.9693015499863,1,47.66523223440436,51,259.98674328891576,2
720697,CHEW AVE,0.0,0,30.0,4,3,1,1,1,0.0974363,122.73789995664437,3,1683.7888328748752,1,102.94063833556042,17,343.6107296717825,12
521173,N 29TH ST,0.0,0,30.0,4,3,1,1,1,0.09648619,308.8203436400183,5,1844.1526054326262,1,70.74279729789984,26,482.7193971878452,2
520575,N 22ND ST,0.0,0,30.0,4,3,1,1,0,0.0266066,278.9557002461727,2,991.2029419389102,1,51.63436655387185,53,377.82299789465156,3
520329,N 33RD ST,0.0,0,30.0,4,3,1,1,1,0.05191146,288.4645094203118,1,2479.9229748236603,1,105.0928305419354,15,219.59979320455218,2
720203,LINCOLN DR,0.0,0,30.0,4,3,1,1,1,0.0078389,640.7969289158125,1,2715.5062769090437,1,172.4452623684716,12,179.40286455659736,4
